customer_id,signup_date,age,gender,city,last_order_date,total_orders,total_revenue,avg_order_value,days_since_last_order,churn_180d
C1610,2023-01-17,48,Male,Bengaluru,2025-02-01,6,3108.76,518.13,212.0,1
C1611,2024-10-04,34,Female,Mumbai,2025-05-17,11,6512.6,592.05,107.0,0
C1612,2024-01-31,40,Female,Chennai,2025-03-01,4,581.55,145.39,184.0,1
C1613,2023-02-04,49,Male,Hyderabad,2025-08-28,8,2552.15,319.02,4.0,0
C1614,2025-04-07,27,Female,Bengaluru,2025-02-06,9,3010.58,334.51,207.0,1
C1615,2025-10-11,27,Male,Delhi,2025-07-09,5,2687.41,537.48,54.0,0
C1616,2023-01-26,53,Female,Noida,2024-12-21,4,831.82,207.96,254.0,1
C1617,2023-05-10,25,Male,Mumbai,2025-01-26,5,1392.86,278.57,218.0,1
C1618,2024-10-18,69,Other,Noida,2025-06-08,5,3851.34,770.27,85.0,0
C1619,2024-07-05,37,Male,Mumbai,2025-07-31,5,597.59,119.52,32.0,0
C1620,2023-03-23,49,Female,Kolkata,2025-08-19,8,2557.52,319.69,13.0,0
C1621,2023-04-04,67,Female,Noida,2024-01-11,4,1108.34,277.08,599.0,1
C1622,2023-07-05,31,Female,Bengaluru,,0,0.0,0.0,789.0,1
C1623,2023-09-23,67,Male,Delhi,2025-06-05,14,9380.34,670.02,88.0,0
C1624,2024-01-21,45,Female,Mumbai,2025-07-30,3,-3143.59,-1047.86,33.0,0
C1625,2023-07-04,63,Female,Hyderabad,2025-07-13,5,2920.81,584.16,50.0,0
C1626,2023-09-06,69,Male,Mumbai,2025-05-30,8,2294.16,286.77,94.0,0
C1627,2024-07-04,41,Male,Delhi,2024-10-22,5,1560.19,312.04,314.0,1
C1628,2023-01-15,32,Female,Chennai,2025-07-10,5,2174.52,434.9,53.0,0
C1629,2023-04-27,39,Female,Chennai,2025-07-19,6,5242.63,873.77,44.0,0
C1630,2024-05-14,47,Male,Kolkata,2025-08-26,6,4964.7,827.45,6.0,0
C1631,2025-06-21,21,Male,Bengaluru,2025-05-30,7,9.57,1.37,94.0,0
C1632,2023-10-14,30,Male,Delhi,2025-06-23,7,2580.6,368.66,70.0,0
C1633,2023-10-31,40,Female,Kolkata,2023-09-08,5,4379.34,875.87,724.0,1
C1634,2023-02-15,25,Female,Pune,2025-04-01,2,1854.66,927.33,153.0,0
C1635,2023-08-26,35,Female,Mumbai,2025-05-19,2,1667.09,833.54,105.0,0
C1636,2023-11-01,29,Other,Pune,2024-08-12,7,3463.07,494.72,385.0,1
C1637,2023-04-22,48,Male,Mumbai,2023-02-18,1,45.64,45.64,926.0,1
C1638,2023-05-06,31,Male,Chennai,2025-05-15,10,5357.66,535.77,109.0,0
C1639,2023-07-09,51,Male,Kolkata,2024-12-29,5,2087.42,417.48,246.0,1
C1640,2023-01-09,35,Male,Chennai,2025-05-21,4,1026.02,256.5,103.0,0
C1641,2023-06-05,51,Female,Hyderabad,2024-12-14,5,5349.65,1069.93,261.0,1
C1642,2023-04-06,28,Female,Pune,2024-06-15,3,2406.71,802.24,443.0,1
C1643,2023-06-08,58,Male,Pune,2024-07-15,6,3169.91,528.32,413.0,1
C1644,2023-02-21,29,Male,Chennai,2024-07-12,1,347.28,347.28,416.0,1
C1645,2025-06-03,66,Female,Hyderabad,2025-02-09,6,1827.97,304.66,204.0,1
C1646,2023-12-27,32,Female,Mumbai,2025-05-26,5,2825.18,565.04,98.0,0
C1647,2024-03-30,48,Male,Kolkata,2025-04-20,5,5354.49,1070.9,134.0,0
C1648,2024-09-14,66,Other,Hyderabad,2025-08-25,3,1849.09,616.36,7.0,0
C1649,2023-10-04,46,Female,Kolkata,2025-03-22,4,3203.8,800.95,163.0,0
C1650,2023-02-06,43,Male,Pune,2025-08-22,6,4787.07,797.85,10.0,0
C1651,2023-11-05,35,Female,Kolkata,2025-04-04,7,3101.42,443.06,150.0,0
C1652,2023-12-20,49,Male,Pune,2023-09-02,3,734.28,244.76,730.0,1
C1653,2024-07-01,39,Female,Hyderabad,2025-06-11,7,4946.27,706.61,82.0,0
C1654,2023-08-15,55,Other,Pune,2025-02-16,7,6399.95,914.28,197.0,1
C1655,2023-02-24,34,Female,Noida,2025-07-27,6,4856.69,809.45,36.0,0
C1656,2023-05-14,40,Female,Bengaluru,2024-10-19,8,7124.35,890.54,317.0,1
C1657,2023-06-30,41,Male,Pune,2025-07-11,6,3110.25,518.37,52.0,0
C1658,2024-02-20,67,Female,Chennai,2024-04-10,5,4851.91,970.38,509.0,1
C1659,2023-12-05,25,Female,Hyderabad,2025-02-14,6,1082.7,180.45,199.0,1
C1660,2023-06-26,58,Female,Noida,2025-04-12,8,5398.76,674.85,142.0,0
C1661,2027-09-19,23,Female,Mumbai,2025-08-17,2,1456.81,728.4,15.0,0
C1662,2024-01-08,22,Other,Kolkata,2024-08-30,4,1395.97,348.99,367.0,1
C1663,2023-04-19,61,Female,Noida,2024-07-18,2,692.91,346.46,410.0,1
C1664,2023-02-12,46,Male,Delhi,2025-06-14,5,-846.11,-169.22,79.0,0
C1665,2023-03-08,45,Other,Noida,2025-04-30,5,1386.96,277.39,124.0,0
C1666,2023-04-23,28,Female,Hyderabad,2025-08-25,8,3322.04,415.25,7.0,0
C1667,2023-03-12,18,Female,Noida,2024-07-04,1,163.09,163.09,424.0,1
C1668,2023-03-24,60,Female,Noida,2025-02-25,3,2014.88,671.63,188.0,1
C1669,2023-05-15,36,Male,Chennai,2025-05-27,5,2473.47,494.69,97.0,0
C1670,2023-03-18,26,Male,Pune,2025-04-10,5,2261.61,452.32,144.0,0
C1671,2025-06-27,44,Female,Kolkata,2025-01-04,4,2548.71,637.18,240.0,1
C1672,2023-02-03,51,Female,Bengaluru,2025-07-23,4,956.56,239.14,40.0,0
C1673,2023-10-25,61,Male,Mumbai,2025-08-16,6,1748.7,291.45,16.0,0
C1674,2023-07-31,21,Female,Bengaluru,2025-07-06,5,5573.0,1114.6,57.0,0
C1675,2027-06-04,53,Male,Noida,2024-10-23,5,4395.3,879.06,313.0,1
C1676,2023-02-17,35,Female,Delhi,2025-08-13,9,3701.98,411.33,19.0,0
C1677,2023-07-22,32,Male,Hyderabad,2025-05-07,3,2719.98,906.66,117.0,0
C1678,2026-10-27,68,Male,Kolkata,2023-11-22,3,-6.41,-2.14,649.0,1
C1679,2025-03-13,30,Male,Hyderabad,2025-06-20,3,3329.95,1109.98,73.0,0
C1680,2024-11-10,36,Male,Chennai,2025-06-21,4,1206.41,301.6,72.0,0
C1681,2023-04-30,66,Female,Hyderabad,2023-12-20,1,281.79,281.79,621.0,1
C1682,2023-03-16,23,Male,Mumbai,2025-07-29,5,1350.19,270.04,34.0,0
C1683,2024-03-17,65,Male,Delhi,2025-03-09,5,4738.16,947.63,176.0,0
C1684,2025-11-26,29,Female,Bengaluru,2025-04-07,5,2355.5,471.1,147.0,0
C1685,2023-11-22,68,Female,Noida,2025-01-10,4,3971.78,992.94,234.0,1
C1686,2023-12-06,54,Male,Noida,2025-06-19,8,6914.64,864.33,74.0,0
C1687,2023-05-12,34,Other,Delhi,2025-05-24,5,5014.74,1002.95,100.0,0
C1688,2024-08-09,40,Male,Kolkata,2025-05-31,5,3047.81,609.56,93.0,0
C1689,2023-03-24,43,Female,Hyderabad,2025-08-16,7,4254.61,607.8,16.0,0
C1690,2023-06-06,46,Female,Kolkata,2025-05-18,6,3446.78,574.46,106.0,0
C1691,2023-08-10,50,Male,Bengaluru,2025-03-21,5,1711.7,342.34,164.0,0
C1692,2023-10-11,44,Male,Kolkata,2025-01-25,3,664.28,221.42,219.0,1
C1693,2023-04-22,42,Male,Chennai,2025-08-30,7,2215.3,316.47,2.0,0
C1694,2023-02-18,27,Male,Delhi,2024-04-21,2,230.0,115.0,498.0,1
C1695,2024-01-13,64,Female,Bengaluru,2025-04-07,7,4918.32,702.62,147.0,0
C1696,2023-05-17,40,Male,Bengaluru,2024-12-05,3,-514.06,-171.35,270.0,1
C1697,2023-12-15,38,Male,Pune,2025-01-11,4,3425.58,856.4,233.0,1
C1698,2023-03-09,38,Male,Bengaluru,2024-06-16,1,671.74,671.74,442.0,1
C1699,2023-09-20,60,Male,Pune,2025-04-16,2,921.94,460.97,138.0,0
C1700,2023-11-01,30,Female,Mumbai,2024-09-01,4,2367.33,591.83,365.0,1
C1701,2023-01-22,54,Male,Noida,2025-07-21,5,3050.64,610.13,42.0,0
C1702,2023-06-14,50,Female,Pune,2025-07-06,8,6108.47,763.56,57.0,0
C1703,2023-02-27,41,Male,Delhi,2025-08-29,4,4591.5,1147.87,3.0,0
C1704,2023-01-27,61,Male,Kolkata,2024-10-27,4,1381.67,345.42,309.0,1
C1705,2028-01-15,28,Female,Pune,2025-03-08,10,5325.74,532.57,177.0,0
C1706,2023-06-05,34,Male,Bengaluru,2025-06-21,7,14162.59,2023.23,72.0,0
C1707,2024-10-26,21,Female,Delhi,2023-12-06,3,963.27,321.09,635.0,1
C1708,2023-04-28,64,Female,Pune,2025-04-13,5,5164.2,1032.84,141.0,0
C1709,2024-04-02,42,Male,Pune,2025-07-17,10,4228.48,422.85,46.0,0
C1710,2024-07-25,47,Male,Bengaluru,2025-07-02,6,6031.01,1005.17,61.0,0
C1711,2023-12-29,26,Male,Chennai,2025-07-07,7,1481.64,211.66,56.0,0
C1712,2023-09-13,38,Male,Chennai,2024-07-25,5,2838.81,567.76,403.0,1
C1713,2023-08-01,37,Male,Pune,2024-04-23,2,792.47,396.23,496.0,1
C1714,2023-06-21,36,Male,Chennai,2024-12-13,12,11592.41,966.03,262.0,1
C1715,2025-11-27,36,Male,Hyderabad,2025-05-12,7,4668.38,666.91,112.0,0
C1716,2024-12-11,29,Female,Bengaluru,2025-08-01,7,4516.11,645.16,31.0,0
C1717,2026-09-03,54,Female,Hyderabad,2025-04-26,4,7334.8,1833.7,128.0,0
C1718,2023-02-23,59,Female,Delhi,2025-03-06,6,2183.9,363.98,179.0,0
C1719,2024-06-09,34,Male,Hyderabad,2025-08-05,8,8572.57,1071.57,27.0,0
C1720,2026-01-19,54,Male,Delhi,2025-05-22,10,7186.97,718.7,102.0,0
C1721,2023-03-21,65,Female,Pune,2025-07-08,5,2214.8,442.96,55.0,0
C1722,2023-01-28,56,Female,Delhi,2025-06-02,8,3168.32,396.04,91.0,0
C1723,2024-06-24,45,Female,Delhi,2025-08-08,3,2092.93,697.64,24.0,0
C1724,2023-12-08,58,Male,Kolkata,2025-05-23,7,3859.09,551.3,101.0,0
C1725,2025-01-07,52,Female,Hyderabad,2024-11-25,5,2484.45,496.89,280.0,1
C1726,2023-03-02,64,Female,Kolkata,2025-05-13,5,3132.61,626.52,111.0,0
C1727,2024-09-26,65,Male,Pune,2025-01-06,4,3989.98,997.5,238.0,1
C1728,2023-04-01,35,Male,Bengaluru,2025-07-05,2,898.76,449.38,58.0,0
C1729,2023-03-13,31,Female,Hyderabad,2025-07-02,6,3729.63,621.6,61.0,0
C1730,2023-03-13,52,Male,Bengaluru,2024-12-14,4,1127.05,281.76,261.0,1
C1731,2024-11-05,61,Male,Bengaluru,2025-05-20,6,7054.84,1175.81,104.0,0
C1732,2024-03-13,58,Female,Delhi,2025-07-13,9,4986.19,554.02,50.0,0
C1733,2023-10-24,24,Female,Noida,2025-07-28,4,3250.01,812.5,35.0,0
C1734,2023-06-27,58,Male,Hyderabad,2024-08-01,7,3262.92,466.13,396.0,1
C1735,2025-04-18,30,Male,Bengaluru,2024-02-14,2,764.21,382.1,565.0,1
C1736,2023-07-19,35,Male,Noida,2024-12-05,5,1214.38,242.88,270.0,1
C1737,2024-11-09,54,Female,Chennai,2025-03-18,7,3520.22,502.89,167.0,0
C1738,2023-08-20,30,Male,Bengaluru,2025-05-30,6,6307.64,1051.27,94.0,0
C1739,2023-07-09,53,Other,Chennai,2025-04-12,6,1312.16,218.69,142.0,0
C1740,2023-09-06,48,Male,Hyderabad,2025-07-21,6,2171.04,361.84,42.0,0
C1741,2023-05-24,19,Male,Pune,2025-06-17,5,5567.65,1113.53,76.0,0
C1742,2024-07-04,33,Female,Kolkata,2024-09-08,1,71.91,71.91,358.0,1
C1743,2023-10-07,26,Female,Hyderabad,2025-05-26,9,2444.03,271.56,98.0,0
C1744,2023-04-16,26,Male,Kolkata,2025-07-18,6,3047.7,507.95,45.0,0
C1745,2025-07-08,55,Male,Kolkata,2025-05-18,3,-31.36,-10.45,106.0,0
C1746,2023-07-13,28,Other,Hyderabad,2025-08-09,9,7344.6,816.07,23.0,0
C1747,2023-11-10,39,Male,Bengaluru,2025-08-13,5,1802.81,360.56,19.0,0
C1748,2025-08-05,50,Female,Mumbai,2025-07-22,4,2566.07,641.52,41.0,0
C1749,2024-01-27,53,Male,Bengaluru,2025-01-31,6,704.68,117.45,213.0,1
C1750,2023-02-19,62,Female,Bengaluru,2025-05-18,5,3368.99,673.8,106.0,0
C1751,2026-01-29,40,Female,Pune,2025-06-23,4,718.45,179.61,70.0,0
C1752,2024-01-31,62,Male,Delhi,2024-08-05,5,962.7,192.54,392.0,1
C1753,2023-06-13,62,Female,Delhi,2025-04-13,8,1766.27,220.78,141.0,0
C1754,2023-03-01,51,Male,Bengaluru,2025-04-16,6,1086.6,181.1,138.0,0
C1755,2024-09-24,26,Male,Chennai,2025-08-20,5,942.88,188.58,12.0,0
C1756,2024-01-23,41,Female,Pune,2025-06-28,9,4608.72,512.08,65.0,0
C1757,2023-11-01,25,Male,Kolkata,2025-06-12,4,5807.69,1451.92,81.0,0
C1758,2025-06-16,24,Female,Noida,2025-04-14,6,2879.2,479.87,140.0,0
C1759,2024-09-13,53,Male,Delhi,2025-04-12,5,3991.37,798.27,142.0,0
C1760,2023-03-07,35,Male,Bengaluru,2025-03-01,4,8253.49,2063.37,184.0,1
C1761,2023-05-30,20,Male,Pune,2025-08-20,6,2518.55,419.76,12.0,0
C1762,2023-04-25,45,Male,Mumbai,2025-04-02,6,1796.98,299.5,152.0,0
C1763,2024-06-28,23,Male,Chennai,2025-05-27,6,4356.84,726.14,97.0,0
C1764,2023-01-14,61,Female,Hyderabad,2025-07-14,8,5532.84,691.6,49.0,0
C1765,2023-12-04,61,Female,Bengaluru,2025-02-24,4,-1282.74,-320.68,189.0,1
C1766,2024-07-28,38,Female,Pune,2025-06-10,5,2491.95,498.39,83.0,0
C1767,2025-04-17,45,Male,Bengaluru,2025-07-09,2,271.1,135.55,54.0,0
C1768,2023-06-17,57,Male,Noida,2025-07-31,10,5607.38,560.74,32.0,0
C1769,2024-11-19,18,Male,Kolkata,2024-10-30,7,1612.18,230.31,306.0,1
C1770,2023-02-16,53,Male,Chennai,2025-08-05,4,2018.43,504.61,27.0,0
C1771,2025-01-19,38,Female,Delhi,2024-10-23,3,3394.72,1131.57,313.0,1
C1772,2023-02-24,60,Male,Delhi,2025-06-21,7,5130.0,732.86,72.0,0
C1773,2023-07-22,52,Male,Delhi,2025-04-29,3,2425.49,808.5,125.0,0
C1774,2024-09-30,30,Female,Noida,2025-08-18,6,5659.71,943.29,14.0,0
C1775,2023-03-06,66,Male,Hyderabad,2024-08-10,5,2846.35,569.27,387.0,1
C1776,2023-04-15,27,Male,Pune,2024-05-30,2,-174.62,-87.31,459.0,1
C1777,2024-05-27,61,Male,Chennai,2025-08-31,6,3678.28,613.05,1.0,0
C1778,2024-05-24,64,Male,Chennai,2024-12-14,5,1471.26,294.25,261.0,1
C1779,2024-02-14,27,Female,Delhi,2024-05-05,5,4171.75,834.35,484.0,1
C1780,2024-04-18,63,Male,Delhi,2025-07-21,8,5223.43,652.93,42.0,0
C1781,2023-11-09,30,Male,Kolkata,2023-06-25,2,2364.56,1182.28,799.0,1
C1782,2023-04-27,54,Male,Noida,2024-10-29,5,1390.92,278.18,307.0,1
C1783,2023-06-19,55,Male,Mumbai,2025-08-08,9,3460.65,384.52,24.0,0
C1784,2023-03-22,41,Male,Mumbai,2025-06-12,3,836.51,278.84,81.0,0
C1785,2025-08-14,19,Female,Bengaluru,2025-08-23,3,2502.14,834.05,9.0,0
C1786,2023-12-17,39,Female,Bengaluru,2025-07-30,7,3823.88,546.27,33.0,0
C1787,2023-07-24,34,Female,Chennai,2024-12-26,4,1586.73,396.68,249.0,1
C1788,2023-09-05,53,Male,Chennai,2024-01-15,5,1014.22,202.84,595.0,1
C1789,2026-03-23,31,Female,Hyderabad,2025-07-26,6,1148.73,191.46,37.0,0
C1790,2023-03-08,27,Female,Hyderabad,2024-11-03,3,1112.31,370.77,302.0,1
C1791,2023-12-19,52,Male,Mumbai,2025-08-19,8,3164.37,395.55,13.0,0
C1792,2023-10-09,42,Female,Noida,2025-08-29,7,2981.36,425.91,3.0,0
C1793,2024-01-14,20,Male,Bengaluru,2025-04-19,4,2815.37,703.84,135.0,0
C1794,2023-01-08,64,Male,Mumbai,2025-07-15,8,4410.79,551.35,48.0,0
C1795,2025-04-02,55,Female,Noida,2025-03-01,4,1418.38,354.6,184.0,1
C1796,2025-12-11,34,Male,Mumbai,2024-11-20,12,6488.18,540.68,285.0,1
C1797,2023-11-30,29,Female,Bengaluru,2025-08-15,7,2751.85,393.12,17.0,0
C1798,2024-04-22,69,Male,Pune,2025-08-09,7,732.64,104.66,23.0,0
C1799,2025-10-19,41,Female,Hyderabad,2025-08-05,4,3898.93,974.73,27.0,0
C1800,2024-05-06,46,Female,Kolkata,2025-01-13,3,991.66,330.55,231.0,1
C1801,2023-03-08,60,Female,Kolkata,2024-02-05,4,990.28,247.57,574.0,1
C1802,2023-12-10,42,Male,Kolkata,2025-08-30,4,3066.33,766.58,2.0,0
C1803,2024-01-09,53,Male,Bengaluru,2024-05-03,7,3254.05,464.86,486.0,1
C1804,2023-08-09,43,Male,Delhi,2023-02-16,2,1115.06,557.53,928.0,1
C1805,2024-06-17,55,Male,Delhi,2025-06-23,4,7305.04,1826.26,70.0,0
C1806,2025-12-25,18,Male,Delhi,2024-09-29,4,1965.93,491.48,337.0,1
C1807,2025-11-05,37,Female,Chennai,2023-02-11,2,707.06,353.53,933.0,1
C1808,2023-08-28,45,Female,Hyderabad,2025-07-08,6,3830.74,638.46,55.0,0
C1809,2023-02-18,33,Other,Hyderabad,2025-08-26,3,3923.1,1307.7,6.0,0
C1810,2027-08-03,64,Male,Pune,2025-03-21,5,2533.79,506.76,164.0,0
C1811,2024-12-31,34,Male,Pune,2024-03-29,5,2525.54,505.11,521.0,1
C1812,2023-02-23,57,Male,Chennai,2024-12-12,5,1788.21,357.64,263.0,1
C1813,2025-10-11,45,Female,Mumbai,2025-01-06,7,3220.07,460.01,238.0,1
C1814,2025-03-26,29,Female,Noida,2025-05-09,7,3935.43,562.2,115.0,0
C1815,2023-10-20,44,Female,Pune,2025-05-09,5,2806.13,561.23,115.0,0
C1816,2023-12-24,59,Female,Kolkata,2025-07-27,3,1805.36,601.79,36.0,0
C1817,2023-07-23,64,Female,Delhi,2025-08-16,4,1272.32,318.08,16.0,0
C1818,2023-01-23,47,Male,Kolkata,2025-07-11,8,5146.23,643.28,52.0,0
C1819,2023-06-13,58,Male,Delhi,2025-07-16,8,3165.5,395.69,47.0,0
C1820,2024-10-11,51,Female,Kolkata,2024-11-15,10,5080.11,508.01,290.0,1
C1821,2023-01-02,54,Male,Mumbai,2025-02-01,7,4755.7,679.39,212.0,1
C1822,2023-06-12,23,Male,Noida,2024-11-04,3,5198.74,1732.91,301.0,1
C1823,2023-07-23,24,Female,Kolkata,2025-07-11,10,4460.89,446.09,52.0,0
C1824,2023-11-05,49,Other,Kolkata,2025-05-18,3,473.85,157.95,106.0,0
C1825,2025-10-06,49,Female,Bengaluru,2025-05-25,7,7446.75,1063.82,99.0,0
C1826,2023-06-20,42,Female,Noida,2023-12-14,2,687.56,343.78,627.0,1
C1827,2023-06-20,50,Female,Kolkata,2025-05-29,9,11741.53,1304.61,95.0,0
C1828,2024-06-19,24,Male,Bengaluru,2025-04-12,2,921.61,460.8,142.0,0
C1829,2023-08-29,69,Male,Hyderabad,2025-04-17,7,2859.3,408.47,137.0,0
C1830,2023-04-12,29,Female,Noida,2025-05-01,7,2903.98,414.85,123.0,0
C1831,2023-08-29,33,Female,Chennai,2025-06-12,3,-24.8,-8.27,81.0,0
C1832,2023-03-02,33,Male,Noida,2025-06-16,4,4219.83,1054.96,77.0,0
C1833,2023-03-19,60,Female,Noida,2025-07-09,5,2425.1,485.02,54.0,0
C1834,2023-10-03,53,Male,Kolkata,2024-09-24,5,833.56,166.71,342.0,1
C1835,2023-08-06,30,Male,Hyderabad,2025-08-15,6,1596.24,266.04,17.0,0
C1836,2025-09-12,24,Female,Noida,2024-11-13,6,3622.47,603.74,292.0,1
C1837,2023-06-30,53,Male,Pune,,0,0.0,0.0,794.0,1
C1838,2023-12-14,64,Male,Pune,2025-07-21,11,5840.05,530.91,42.0,0
C1839,2024-02-05,68,Male,Bengaluru,2025-08-22,8,2657.5,332.19,10.0,0
C1840,2023-01-06,26,Female,Kolkata,2024-11-14,5,6440.92,1288.18,291.0,1
C1841,2024-03-11,49,Male,Kolkata,2025-04-28,4,1896.45,474.11,126.0,0
C1842,2023-03-20,28,Female,Noida,,0,0.0,0.0,896.0,1
C1843,2026-07-22,25,Female,Mumbai,2025-08-14,10,3011.13,301.11,18.0,0
C1844,2023-03-06,50,Male,Hyderabad,2025-05-06,3,7462.01,2487.34,118.0,0
C1845,2023-08-03,40,Other,Delhi,2024-08-18,9,6855.4,761.71,379.0,1
C1846,2023-02-05,42,Male,Delhi,2025-02-19,5,4671.14,934.23,194.0,1
C1847,2029-04-26,25,Other,Mumbai,2025-07-11,5,3721.38,744.28,52.0,0
C1848,2023-10-07,62,Female,Bengaluru,2025-05-20,5,3959.87,791.97,104.0,0
C1849,2023-12-28,39,Other,Delhi,2025-04-17,2,912.76,456.38,137.0,0
C1850,2023-01-28,21,Male,Noida,2025-06-10,6,2052.46,342.08,83.0,0
C1851,2024-07-08,57,Female,Delhi,2025-08-24,5,3857.08,771.42,8.0,0
C1852,2023-04-05,20,Male,Pune,2025-05-11,4,1818.2,454.55,113.0,0
C1853,2025-07-02,46,Male,Pune,2025-03-15,6,1815.4,302.57,170.0,0
C1854,2023-04-02,58,Female,Chennai,2025-02-28,5,2729.99,546.0,185.0,1
C1855,2023-03-26,46,Male,Hyderabad,2025-08-28,7,6661.51,951.64,4.0,0
C1856,2023-01-15,51,Female,Bengaluru,,0,0.0,0.0,960.0,1
C1857,2023-09-13,51,Male,Kolkata,2025-08-14,8,2802.64,350.33,18.0,0
C1858,2023-11-29,45,Male,Hyderabad,2025-08-21,6,1884.1,314.02,11.0,0
C1859,2023-01-28,30,Female,Bengaluru,2025-07-25,7,5496.0,785.14,38.0,0
C1860,2024-08-20,32,Male,Delhi,2025-05-21,11,7397.14,672.47,103.0,0
C1861,2023-08-30,40,Female,Chennai,2025-08-22,6,484.1,80.68,10.0,0
C1862,2023-10-25,61,Female,Hyderabad,2025-05-06,10,3321.96,332.2,118.0,0
C1863,2023-08-21,43,Female,Delhi,2025-04-02,5,2820.3,564.06,152.0,0
C1864,2023-07-24,21,Male,Bengaluru,2025-08-22,5,1779.77,355.95,10.0,0
C1865,2023-11-25,43,Female,Hyderabad,2025-07-01,8,3892.08,486.51,62.0,0
C1866,2023-03-09,57,Other,Kolkata,2025-01-22,2,823.86,411.93,222.0,1
C1867,2023-03-22,26,Female,Hyderabad,2025-03-30,5,2997.04,599.41,155.0,0
C1868,2025-03-02,22,Female,Delhi,2025-08-05,5,3099.34,619.87,27.0,0
C1869,2026-03-14,49,Female,Noida,2024-10-15,5,8540.35,1708.07,321.0,1
C1870,2023-07-06,37,Female,Noida,2023-05-06,1,129.66,129.66,849.0,1
C1871,2023-05-07,67,Female,Hyderabad,2025-01-16,4,1219.61,304.9,228.0,1
C1872,2024-02-18,28,Male,Kolkata,2025-07-28,3,446.33,148.78,35.0,0
C1873,2023-07-30,32,Male,Chennai,2025-07-28,4,3195.69,798.92,35.0,0
C1874,2023-01-11,49,Female,Chennai,2025-08-17,7,4553.03,650.43,15.0,0
C1875,2023-03-09,45,Male,Noida,2025-08-10,6,2038.03,339.67,22.0,0
C1876,2024-05-18,39,Female,Delhi,2024-02-05,6,3566.77,594.46,574.0,1
C1877,2024-03-06,58,Male,Bengaluru,2024-08-15,6,4424.98,737.5,382.0,1
C1878,2023-01-11,34,Female,Delhi,2024-11-22,6,2824.46,470.74,283.0,1
C1879,2023-04-11,43,Male,Chennai,2024-10-27,2,1001.7,500.85,309.0,1
C1880,2023-04-16,61,Male,Mumbai,2025-01-19,4,90.49,22.62,225.0,1
C1881,2024-03-21,24,Female,Mumbai,2025-07-05,6,2097.03,349.51,58.0,0
C1882,2023-01-08,59,Female,Hyderabad,2025-01-26,4,3733.23,933.31,218.0,1
C1883,2023-02-13,43,Female,Kolkata,2025-04-05,3,3580.31,1193.44,149.0,0
C1884,2024-10-05,42,Male,Noida,2024-07-08,3,1874.69,624.9,420.0,1
C1885,2023-03-20,27,Female,Pune,2024-09-07,2,4180.17,2090.08,359.0,1
C1886,2024-02-28,62,Female,Pune,2025-07-22,8,8433.16,1054.15,41.0,0
C1887,2023-04-19,36,Female,Pune,2024-07-27,2,233.32,116.66,401.0,1
C1888,2023-02-11,28,Male,Hyderabad,2025-06-02,3,1044.89,348.3,91.0,0
C1889,2023-04-22,30,Female,Mumbai,2025-03-10,4,2582.78,645.69,175.0,0
C1890,2024-05-27,25,Female,Chennai,2025-05-15,2,123.61,61.81,109.0,0
C1891,2025-02-13,57,Other,Hyderabad,2025-04-24,7,9868.42,1409.77,130.0,0
C1892,2024-12-10,21,Male,Pune,2024-12-08,4,1161.88,290.47,267.0,1
C1893,2023-07-22,64,Female,Pune,2024-01-13,5,1259.03,251.81,597.0,1
C1894,2024-03-17,48,Female,Noida,2024-01-07,2,694.35,347.18,603.0,1
C1895,2023-04-02,45,Male,Delhi,2025-07-18,5,2523.84,504.77,45.0,0
C1896,2023-05-19,28,Male,Pune,2025-05-06,3,1597.5,532.5,118.0,0
C1897,2025-06-25,60,Male,Kolkata,2025-08-03,5,3151.48,630.3,29.0,0
C1898,2023-01-06,18,Male,Pune,2025-07-26,8,5007.16,625.9,37.0,0
C1899,2023-02-05,66,Male,Delhi,2025-08-06,9,3183.91,353.77,26.0,0
C1900,2023-04-04,64,Female,Pune,2025-06-16,4,5903.6,1475.9,77.0,0
C1901,2023-01-11,69,Female,Kolkata,2025-04-02,6,1835.44,305.91,152.0,0
C1902,2023-03-22,55,Female,Chennai,2023-12-31,1,-476.62,-476.62,610.0,1
C1903,2023-12-16,41,Female,Hyderabad,2024-11-28,9,7883.74,875.97,277.0,1
C1904,2023-08-07,64,Male,Kolkata,2025-05-05,4,3049.94,762.49,119.0,0
C1905,2025-06-11,48,Male,Delhi,2025-06-04,4,2047.2,511.8,89.0,0
C1906,2024-11-11,58,Female,Hyderabad,2025-05-09,8,5333.9,666.74,115.0,0
C1907,2023-06-17,63,Male,Hyderabad,2025-04-15,3,596.77,198.92,139.0,0
C1908,2023-05-01,67,Male,Delhi,2025-08-20,5,2938.64,587.73,12.0,0
C1909,2023-07-11,43,Male,Noida,2024-04-28,4,1862.75,465.69,491.0,1
C1910,2023-12-23,66,Male,Mumbai,2025-01-16,5,1140.54,228.11,228.0,1
C1911,2023-05-05,67,Female,Pune,2025-07-05,10,4221.58,422.16,58.0,0
C1912,2024-01-27,22,Male,Kolkata,2025-08-22,7,6012.16,858.88,10.0,0
C1913,2023-07-30,37,Male,Delhi,2025-08-08,8,7214.16,901.77,24.0,0
C1914,2023-11-18,69,Male,Chennai,2025-05-06,7,4744.77,677.82,118.0,0
C1915,2023-08-18,58,Female,Bengaluru,2025-08-30,9,3821.08,424.56,2.0,0
